"","taxon","Kingdom","Phylum","Class","Order","Family","Genus","Species","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Comparison","threshold","Enriched_Genus"
"610","sp682","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067",NA,2.17564210040386,-0.476523117519369,0.283085823009715,-1.6833167851822,0.0923137827422603,0.196529136164227,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"611","sp684","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","OLB12",NA,2.60644253154133,1.19448186369318,0.31873863839591,3.74752765998046,0.000178586148588786,0.00127895157181662,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"612","sp685","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007",NA,NA,2.16427411433753,-0.314021682136163,0.289668342814698,-1.0840731820565,0.27833235238354,0.40900960647131,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"613","sp687","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20",NA,NA,2.35170522528992,-0.0332898938892695,0.303142666841517,-0.109815930024372,0.91255535712365,0.933760263539796,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"614","sp688","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Ammoniphilus",NA,1.2782977916142,-0.596612220089888,0.223721294516683,-2.66676545645233,0.00765850981770572,0.0303407346395065,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"615","sp689","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia",NA,3.03906545735327,0.561241337128193,0.318726073012769,1.76088931734715,0.0782571383609472,0.176410159356034,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"616","sp692","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","riboflavina",1.56801258595508,0.892806858272729,0.278305614391645,3.20800879358591,0.00133657411733756,0.00731970884259568,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"617","sp693","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Hoeflea",NA,3.24947349425485,0.972938220079122,0.326424730256081,2.98058979574204,0.00287693878156601,0.0141217750736623,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"618","sp694","Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA,NA,2.78295175889141,0.969118725438132,0.314895865823464,3.07758478474733,0.00208685464289461,0.0107143106941262,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"619","sp695","Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium",NA,1.41454967052796,0.110407968989777,0.251590750379071,0.438839539305105,0.660777808340944,0.718393312065495,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"620","sp696","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Persicitalea",NA,2.25514980449626,1.49790324160702,0.318794670530421,4.69864580582468,2.61892188139507e-06,2.96139628126981e-05,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"621","sp697","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium",NA,2.1364082609437,-1.93555351931072,0.274383528235556,-7.05418992079243,1.73609125699143e-12,5.27054660954028e-11,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"622","sp698","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","OLB15",NA,2.55617552814708,-0.700986684867398,0.287694158877385,-2.43656905514775,0.0148273380775348,0.0513169210044048,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"623","sp699","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Longilinea",NA,1.48233277631856,0.757984251107979,0.273434259744682,2.77208953923968,0.00556977135618806,0.0237865006083077,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"624","sp700","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",NA,NA,2.26082953513119,0.285587352977639,0.29810044401797,0.958023910089927,0.338050701916751,0.462151546966953,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"625","sp702","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA,2.23243088195658,-0.27468365265379,0.293761579838562,-0.935056425025845,0.349759221406832,0.47033100885377,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"626","sp703","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas",NA,2.70952825528994,1.17689247314171,0.327053554473836,3.59847021089588,0.000320094506092441,0.00212672706506244,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"627","sp704","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Rhodanobacter","spathiphylli",1.56808994319366,-0.27874183574042,0.260829600798929,-1.06867408793567,0.285216551465437,0.414932673902371,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"628","sp705","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Polaromonas",NA,2.05025175717759,0.649740037835056,0.290692888352749,2.23514252968794,0.0254079930315712,0.0781547627061435,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"629","sp706","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter",NA,3.59488282651978,-0.971315572678686,0.329413303008702,-2.94862279029765,0.00319193309373416,0.0153708088462061,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"630","sp707","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA,1.40886993989304,-1.14203621495398,0.242154512279449,-4.71614674533116,2.40353110597433e-06,2.72888714592939e-05,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"631","sp708","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Bauldia",NA,2.40830586751889,0.685091118131084,0.302580388396124,2.26416233306633,0.02356413234262,0.0738660175453845,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"632","sp710","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA,2.23759436927587,0.645025692923913,0.302714273408749,2.1308070004778,0.0331050454014793,0.0948332223654685,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"633","sp711","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA,1.94230245889305,-0.467772847924111,0.275616020807453,-1.69719033949373,0.0896606809384244,0.192189011405234,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"634","sp712","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA,3.76532882820048,1.01403297707019,0.335575039052956,3.02177712601017,0.00251295497212869,0.0126235310020781,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"635","sp713","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA,2.22106715828849,-0.125802457605506,0.292258780551843,-0.430448855524428,0.666869162991649,0.723607448421009,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"636","sp714","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium",NA,1.33502917924082,0.59372793112065,0.259818509148723,2.28516410576736,0.0223032070334522,0.0704670330819366,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"637","sp715","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium","loti",4.01567447838484,1.25595254824541,0.345257132518524,3.63773092559652,0.000275050550702355,0.00185112334484741,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"638","sp716","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","koleovorans",1.232789765414,-0.742019935431917,0.233306263109853,-3.18045441875915,0.001470442698566,0.00795919856026131,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"639","sp718","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA,2.31711093533445,0.650943276549241,0.304115124475816,2.14045019191739,0.0323184019571314,0.0931530409352611,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"640","sp719","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Arsenicitalea",NA,3.45848144663233,1.67565694494582,0.342125062193734,4.89779069151314,9.69201921665531e-07,1.15190679455822e-05,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"641","sp720","Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae",NA,NA,1.49936213501731,0.779150155802146,0.270651121086247,2.87879892266863,0.00399192767083427,0.0182777934174428,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"642","sp723","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum",NA,1.10784421624223,0.190973745487677,0.22921012894457,0.833181964370609,0.404742112726277,0.503768805991689,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"643","sp724","Bacteria","Planctomycetota","Planctomycetes","Gemmatales","Gemmataceae",NA,NA,2.77771485969672,0.386357674631096,0.307342742860218,1.25709060521665,0.208720828678318,0.339125814135278,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"644","sp725","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae",NA,NA,2.38004487922845,0.353342998526888,0.29507539068936,1.1974668497478,0.231124641088817,0.361642085468385,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"645","sp726","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Candidatus Protochlamydia",NA,1.23828135672517,0.414777418834005,0.246834166235926,1.68038900432267,0.0928816540089604,0.196529136164227,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"646","sp727","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,2.14098486584915,0.960065585143342,0.305135617385024,3.14635699814721,0.00165318081978962,0.00877820157732399,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"647","sp728","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae",NA,NA,1.67581727973433,0.981575255202115,0.294447185035126,3.33362078189003,0.00085723443930517,0.0049366098741842,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"648","sp729","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae",NA,NA,1.37479155608351,0.133789343724343,0.247113605982778,0.541408244974045,0.588226225490322,0.654809026621949,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"649","sp730","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","RS25G",NA,1.97033236684221,1.26720075605363,0.310021844025719,4.08745635339331,4.36128694126247e-05,0.000378294236861679,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"650","sp731","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus",NA,1.7331559106608,1.04154328317019,0.298989581984793,3.48354372836699,0.000494822279048475,0.0030711969452942,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"651","sp733","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","bacteriovorus",1.45998751560733,0.72949865478796,0.273727241174018,2.66505683416505,0.007697531245181,0.0304521313991367,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"652","sp735","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA,2.74360663909947,-0.597222442771839,0.302908757501145,-1.97162488037204,0.0486524447729211,0.125010375575684,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"653","sp736","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA,2.34016876631186,1.16602354971747,0.30636335995135,3.80601502053845,0.000141223809636997,0.00104625490800035,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"654","sp737","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Larkinella",NA,1.90250501162455,-0.0751406059993087,0.27744259982003,-0.270832979679583,0.786519493374947,0.825845468043694,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"655","sp739","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Proteiniclasticum",NA,1.10221989678451,0.18040728205176,0.228696319691108,0.788850831947927,0.43019919573771,0.521945136993401,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"656","sp740","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group",NA,NA,1.11928466307875,0.211892843095171,0.235312552813012,0.900474031504596,0.367868038924416,0.481243762396204,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"657","sp741","Bacteria","Firmicutes","Bacilli","Exiguobacterales","Exiguobacteraceae","Exiguobacterium","aurantiacum",1.91480499342036,0.0950239225831045,0.287167807033007,0.330900331638437,0.740719771456923,0.786029757476895,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"658","sp744","Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Alkaliphilus",NA,NA,1.09084764831993,0.0190971916936119,0.22472210107911,0.0849813685521256,0.932276202861455,0.949962581025919,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"659","sp745","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA,3.18025757356755,-0.686782763986432,0.316649100732392,-2.16890798804715,0.0300896701746547,0.088650262444948,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"660","sp746","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Moheibacter",NA,2.13587546116292,1.40565662129848,0.314050548364474,4.47589290519923,7.6092622474472e-06,8.01987526683775e-05,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"661","sp747","Bacteria","Dependentiae","Babeliae","Babeliales","Vermiphilaceae",NA,NA,1.97118884713969,0.316817352498856,0.283515048239675,1.11746221043981,0.263796748606742,0.39395494038286,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"662","sp749","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","selenatarsenatis",1.68149701036925,-0.164491757876864,0.269527377347032,-0.610297029919419,0.541665064053714,0.610767268430369,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"663","sp750","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12 marine group",NA,NA,2.59520598534664,1.73260491168746,0.32937968747696,5.26020570654847,1.438943332595e-07,2.07163336491641e-06,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"664","sp751","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia",NA,1.85692950166102,0.649436050940831,0.293327592829876,2.21402986563726,0.0268267245293894,0.0817980803609003,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"665","sp752","Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS 17",NA,NA,1.18164629827516,-0.458307318361589,0.213402221609483,-2.14762205803214,0.0317437916581127,0.091876072643636,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"666","sp753","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas",NA,1.11352394687715,0.201464713045577,0.231998777525797,0.868386959595832,0.385182531259004,0.49284400066501,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"667","sp754","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium",NA,1.53928249736095,0.585820929687902,0.270796843859038,2.1633225902472,0.0305163767752538,0.0897181477192462,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"668","sp755","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA,2.70291437008388,0.070327692690834,0.31023676188106,0.226690390476022,0.820664499902728,0.856545571086817,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"669","sp756","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,3.14118778354394,-0.750428781887742,0.314273510298254,-2.38782066352193,0.0169486099642693,0.0568276922331384,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"670","sp757","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea",NA,2.15377139511517,0.571807592548534,0.305106648166238,1.874123674411,0.0609133809620435,0.146538391926776,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"671","sp758","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea",NA,2.09685900401331,1.37399223419592,0.315547824033271,4.3543074283759,1.33488265047874e-05,0.000135084320390838,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"672","sp759","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA,2.55049579751216,-0.265538344705824,0.300099173155601,-0.884835309320038,0.376245462572637,0.490136929554746,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"673","sp760","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter",NA,2.35738495592484,-2.16506569776041,0.270546551341239,-8.00256254247951,1.21856243072235e-15,5.67240811501255e-14,"Terephthalamide Enriched","Enriched","Steroidobacter"
